episode,state,next_state,time_index,time
445,"(11, 2)","(11, 3)",52,0.0017573833465576172
446,"(0, 3)","(0, 2)",0,0.00011301040649414062
446,"(0, 2)","(1, 2)",1,0.0001964569091796875
446,"(1, 2)","(2, 2)",2,0.00023555755615234375
446,"(2, 2)","(3, 2)",3,0.000270843505859375
446,"(3, 2)","(3, 1)",4,0.0003235340118408203
446,"(3, 1)","(4, 1)",5,0.00036144256591796875
446,"(4, 1)","(3, 1)",6,0.0004067420959472656
446,"(3, 1)","(4, 1)",7,0.0004410743713378906
446,"(4, 1)","(5, 1)",8,0.0004868507385253906
446,"(5, 1)","(6, 1)",9,0.0005221366882324219
446,"(6, 1)","(7, 1)",10,0.0005621910095214844
446,"(7, 1)","(8, 1)",11,0.0005953311920166016
446,"(8, 1)","(7, 1)",12,0.0006420612335205078
446,"(7, 1)","(8, 1)",13,0.0006759166717529297
446,"(8, 1)","(7, 1)",14,0.0007181167602539062
446,"(7, 1)","(8, 1)",15,0.0007529258728027344
446,"(8, 1)","(9, 1)",16,0.0007889270782470703
446,"(9, 1)","(9, 0)",17,0.0008339881896972656
446,"(9, 0)","(9, 0)",18,0.0008785724639892578
446,"(9, 0)","(9, 0)",19,0.0009233951568603516
446,"(9, 0)","(9, 1)",20,0.0009679794311523438
446,"(9, 1)","(10, 1)",21,0.0010035037994384766
446,"(10, 1)","(11, 1)",22,0.0010526180267333984
446,"(11, 1)","(11, 1)",23,0.001096963882446289
446,"(11, 1)","(10, 1)",24,0.0011396408081054688
446,"(10, 1)","(10, 2)",25,0.0011746883392333984
446,"(10, 2)","(10, 1)",26,0.0012202262878417969
446,"(10, 1)","(10, 2)",27,0.0012645721435546875
446,"(10, 2)","(0, 3)",28,0.001308441162109375
446,"(0, 3)","(0, 2)",29,0.0013415813446044922
446,"(0, 2)","(1, 2)",30,0.0013747215270996094
446,"(1, 2)","(2, 2)",31,0.0016694068908691406
446,"(2, 2)","(3, 2)",32,0.0018470287322998047
446,"(3, 2)","(4, 2)",33,0.0019807815551757812
446,"(4, 2)","(3, 2)",34,0.0020716190338134766
446,"(3, 2)","(0, 3)",35,0.0021448135375976562
446,"(0, 3)","(0, 2)",36,0.0026040077209472656
446,"(0, 2)","(1, 2)",37,0.002662181854248047
446,"(1, 2)","(2, 2)",38,0.002701282501220703
446,"(2, 2)","(2, 1)",39,0.0027551651000976562
446,"(2, 1)","(3, 1)",40,0.0027942657470703125
446,"(3, 1)","(2, 1)",41,0.0028734207153320312
446,"(2, 1)","(3, 1)",42,0.002923250198364258
446,"(3, 1)","(4, 1)",43,0.0029637813568115234
446,"(4, 1)","(3, 1)",44,0.0030059814453125
446,"(3, 1)","(2, 1)",45,0.003047466278076172
446,"(2, 1)","(3, 1)",46,0.003086566925048828
446,"(3, 1)","(4, 1)",47,0.003136873245239258
446,"(4, 1)","(5, 1)",48,0.0031888484954833984
446,"(5, 1)","(5, 2)",49,0.0032372474670410156
446,"(5, 2)","(6, 2)",50,0.003278970718383789
446,"(6, 2)","(6, 1)",51,0.0033292770385742188
446,"(6, 1)","(7, 1)",52,0.003385305404663086
446,"(7, 1)","(8, 1)",53,0.003414630889892578
446,"(8, 1)","(8, 2)",54,0.003448486328125
446,"(8, 2)","(9, 2)",55,0.003468036651611328
446,"(9, 2)","(0, 3)",56,0.003492593765258789
446,"(0, 3)","(0, 2)",57,0.0035109519958496094
446,"(0, 2)","(1, 2)",58,0.0035271644592285156
446,"(1, 2)","(2, 2)",59,0.003542661666870117
446,"(2, 2)","(3, 2)",60,0.003557443618774414
446,"(3, 2)","(4, 2)",61,0.003572702407836914
446,"(4, 2)","(0, 3)",62,0.0035948753356933594
446,"(0, 3)","(0, 2)",63,0.003614664077758789
446,"(0, 2)","(1, 2)",64,0.0036306381225585938
446,"(1, 2)","(0, 2)",65,0.0036520957946777344
446,"(0, 2)","(0, 1)",66,0.0036759376525878906
446,"(0, 1)","(0, 2)",67,0.0036923885345458984
446,"(0, 2)","(1, 2)",68,0.0037078857421875
446,"(1, 2)","(2, 2)",69,0.0037229061126708984
446,"(2, 2)","(3, 2)",70,0.0037374496459960938
446,"(3, 2)","(3, 1)",71,0.0037593841552734375
446,"(3, 1)","(4, 1)",72,0.0037755966186523438
446,"(4, 1)","(5, 1)",73,0.003790616989135742
446,"(5, 1)","(4, 1)",74,0.0038118362426757812
446,"(4, 1)","(3, 1)",75,0.003835916519165039
446,"(3, 1)","(2, 1)",76,0.0038597583770751953
446,"(2, 1)","(2, 2)",77,0.0038847923278808594
446,"(2, 2)","(3, 2)",78,0.0039017200469970703
446,"(3, 2)","(0, 3)",79,0.0039288997650146484
446,"(0, 3)","(0, 2)",80,0.003951549530029297
446,"(0, 2)","(0, 3)",81,0.003973960876464844
446,"(0, 3)","(0, 3)",82,0.003996610641479492
446,"(0, 3)","(0, 3)",83,0.004018306732177734
446,"(0, 3)","(0, 3)",84,0.004039764404296875
446,"(0, 3)","(0, 2)",85,0.004056453704833984
446,"(0, 2)","(0, 1)",86,0.00407862663269043
446,"(0, 1)","(1, 1)",87,0.004095315933227539
446,"(1, 1)","(1, 0)",88,0.004119157791137695
446,"(1, 0)","(2, 0)",89,0.004138469696044922
446,"(2, 0)","(3, 0)",90,0.004160404205322266
446,"(3, 0)","(3, 0)",91,0.004183292388916016
446,"(3, 0)","(4, 0)",92,0.004201412200927734
446,"(4, 0)","(3, 0)",93,0.004224538803100586
446,"(3, 0)","(3, 1)",94,0.004247188568115234
446,"(3, 1)","(2, 1)",95,0.0042688846588134766
446,"(2, 1)","(3, 1)",96,0.004286050796508789
446,"(3, 1)","(4, 1)",97,0.004301309585571289
446,"(4, 1)","(5, 1)",98,0.004315853118896484
446,"(5, 1)","(5, 0)",99,0.0043370723724365234
446,"(5, 0)","(4, 0)",100,0.004359006881713867
446,"(4, 0)","(5, 0)",101,0.004380941390991211
446,"(5, 0)","(5, 1)",102,0.00440669059753418
446,"(5, 1)","(6, 1)",103,0.004423856735229492
446,"(6, 1)","(6, 2)",104,0.004444599151611328
446,"(6, 2)","(5, 2)",105,0.004465818405151367
446,"(5, 2)","(5, 1)",106,0.004487752914428711
446,"(5, 1)","(4, 1)",107,0.00450897216796875
446,"(4, 1)","(4, 0)",108,0.0045320987701416016
446,"(4, 0)","(3, 0)",109,0.004553794860839844
446,"(3, 0)","(3, 0)",110,0.004576444625854492
446,"(3, 0)","(3, 1)",111,0.00460052490234375
446,"(3, 1)","(3, 2)",112,0.004690885543823242
446,"(3, 2)","(4, 2)",113,0.004733085632324219
446,"(4, 2)","(4, 1)",114,0.004854679107666016
446,"(4, 1)","(5, 1)",115,0.004895925521850586
446,"(5, 1)","(6, 1)",116,0.00499725341796875
446,"(6, 1)","(6, 0)",117,0.005038022994995117
446,"(6, 0)","(6, 1)",118,0.005059003829956055
446,"(6, 1)","(6, 0)",119,0.0050830841064453125
446,"(6, 0)","(5, 0)",120,0.005106687545776367
446,"(5, 0)","(6, 0)",121,0.005129337310791016
446,"(6, 0)","(5, 0)",122,0.0051517486572265625
446,"(5, 0)","(4, 0)",123,0.005223274230957031
446,"(4, 0)","(3, 0)",124,0.005249500274658203
446,"(3, 0)","(4, 0)",125,0.005272388458251953
446,"(4, 0)","(4, 0)",126,0.005290508270263672
446,"(4, 0)","(5, 0)",127,0.0053119659423828125
446,"(5, 0)","(5, 0)",128,0.005335807800292969
446,"(5, 0)","(6, 0)",129,0.0053539276123046875
446,"(6, 0)","(7, 0)",130,0.0053751468658447266
446,"(7, 0)","(7, 1)",131,0.00539708137512207
446,"(7, 1)","(7, 2)",132,0.00541377067565918
446,"(7, 2)","(8, 2)",133,0.005428314208984375
446,"(8, 2)","(9, 2)",134,0.005443096160888672
446,"(9, 2)","(10, 2)",135,0.005457878112792969
446,"(10, 2)","(11, 2)",136,0.005471944808959961
446,"(11, 2)","(11, 1)",137,0.005506277084350586
446,"(11, 1)","(11, 1)",138,0.005538463592529297
446,"(11, 1)","(11, 0)",139,0.005579233169555664
446,"(11, 0)","(11, 1)",140,0.005617618560791016
446,"(11, 1)","(11, 2)",141,0.005638837814331055
446,"(11, 2)","(11, 3)",142,0.0056536197662353516
447,"(0, 3)","(0, 2)",0,7.152557373046875e-05
447,"(0, 2)","(0, 1)",1,0.00013566017150878906
447,"(0, 1)","(0, 0)",2,0.0001652240753173828
447,"(0, 0)","(1, 0)",3,0.00019073486328125
447,"(1, 0)","(2, 0)",4,0.00021314620971679688
447,"(2, 0)","(3, 0)",5,0.00023674964904785156
447,"(3, 0)","(3, 1)",6,0.0002605915069580078
447,"(3, 1)","(4, 1)",7,0.00027871131896972656
447,"(4, 1)","(4, 2)",8,0.00029540061950683594
447,"(4, 2)","(5, 2)",9,0.0003185272216796875
447,"(5, 2)","(6, 2)",10,0.0003414154052734375
447,"(6, 2)","(6, 1)",11,0.00036406517028808594
447,"(6, 1)","(6, 0)",12,0.0005366802215576172
447,"(6, 0)","(5, 0)",13,0.000606536865234375
447,"(5, 0)","(6, 0)",14,0.0006492137908935547
447,"(6, 0)","(7, 0)",15,0.0006849765777587891
447,"(7, 0)","(7, 1)",16,0.0007357597351074219
447,"(7, 1)","(6, 1)",17,0.0007822513580322266
447,"(6, 1)","(7, 1)",18,0.0008344650268554688
447,"(7, 1)","(8, 1)",19,0.0008690357208251953
447,"(8, 1)","(8, 0)",20,0.0009157657623291016
447,"(8, 0)","(8, 1)",21,0.0009505748748779297
447,"(8, 1)","(7, 1)",22,0.0009949207305908203
447,"(7, 1)","(6, 1)",23,0.0010378360748291016
447,"(6, 1)","(7, 1)",24,0.0010704994201660156
447,"(7, 1)","(8, 1)",25,0.0011005401611328125
447,"(8, 1)","(9, 1)",26,0.0011298656463623047
447,"(9, 1)","(9, 0)",27,0.0011782646179199219
447,"(9, 0)","(10, 0)",28,0.001270294189453125
447,"(10, 0)","(10, 1)",29,0.0013213157653808594
447,"(10, 1)","(10, 2)",30,0.0014142990112304688
447,"(10, 2)","(11, 2)",31,0.0014603137969970703
447,"(11, 2)","(11, 3)",32,0.0014920234680175781
448,"(0, 3)","(0, 2)",0,6.198883056640625e-05
448,"(0, 2)","(0, 1)",1,0.00019478797912597656
448,"(0, 1)","(0, 2)",2,0.00024700164794921875
448,"(0, 2)","(0, 2)",3,0.00029206275939941406
448,"(0, 2)","(1, 2)",4,0.0003383159637451172
448,"(1, 2)","(2, 2)",5,0.0003762245178222656
448,"(2, 2)","(0, 3)",6,0.00043201446533203125
448,"(0, 3)","(0, 2)",7,0.0004787445068359375
448,"(0, 2)","(0, 2)",8,0.0005466938018798828
448,"(0, 2)","(1, 2)",9,0.0006048679351806641
448,"(1, 2)","(2, 2)",10,0.0006501674652099609
448,"(2, 2)","(1, 2)",11,0.0006778240203857422
448,"(1, 2)","(2, 2)",12,0.0006988048553466797
448,"(2, 2)","(3, 2)",13,0.0007181167602539062
448,"(3, 2)","(2, 2)",14,0.0007469654083251953
448,"(2, 2)","(3, 2)",15,0.0007803440093994141
448,"(3, 2)","(2, 2)",16,0.0008060932159423828
448,"(2, 2)","(3, 2)",17,0.0008342266082763672
448,"(3, 2)","(2, 2)",18,0.0008606910705566406
448,"(2, 2)","(3, 2)",19,0.0008828639984130859
448,"(3, 2)","(4, 2)",20,0.0009016990661621094
448,"(4, 2)","(5, 2)",21,0.0009410381317138672
448,"(5, 2)","(6, 2)",22,0.0009613037109375
448,"(6, 2)","(7, 2)",23,0.0009806156158447266
448,"(7, 2)","(8, 2)",24,0.0010273456573486328
448,"(8, 2)","(9, 2)",25,0.001079559326171875
448,"(9, 2)","(10, 2)",26,0.0011134147644042969
448,"(10, 2)","(9, 2)",27,0.001142740249633789
448,"(9, 2)","(10, 2)",28,0.0011639595031738281
448,"(10, 2)","(11, 2)",29,0.001184225082397461
448,"(11, 2)","(11, 3)",30,0.001201629638671875
449,"(0, 3)","(0, 2)",0,4.291534423828125e-05
449,"(0, 2)","(1, 2)",1,0.00012159347534179688
449,"(1, 2)","(2, 2)",2,0.00017571449279785156
449,"(2, 2)","(3, 2)",3,0.00021600723266601562
449,"(3, 2)","(4, 2)",4,0.0002856254577636719
449,"(4, 2)","(5, 2)",5,0.00032711029052734375
449,"(5, 2)","(4, 2)",6,0.0003802776336669922
449,"(4, 2)","(3, 2)",7,0.0004315376281738281
449,"(3, 2)","(4, 2)",8,0.0004723072052001953
449,"(4, 2)","(4, 1)",9,0.0005300045013427734
449,"(4, 1)","(4, 2)",10,0.0005815029144287109
449,"(4, 2)","(0, 3)",11,0.0006330013275146484
449,"(0, 3)","(0, 2)",12,0.0006730556488037109
449,"(0, 2)","(1, 2)",13,0.0007119178771972656
449,"(1, 2)","(2, 2)",14,0.0007631778717041016
449,"(2, 2)","(3, 2)",15,0.0008029937744140625
449,"(3, 2)","(4, 2)",16,0.0008423328399658203
449,"(4, 2)","(3, 2)",17,0.0008928775787353516
449,"(3, 2)","(4, 2)",18,0.0009331703186035156
449,"(4, 2)","(3, 2)",19,0.0009891986846923828
449,"(3, 2)","(4, 2)",20,0.0010297298431396484
449,"(4, 2)","(0, 3)",21,0.0010814666748046875
449,"(0, 3)","(0, 2)",22,0.0011210441589355469
449,"(0, 2)","(1, 2)",23,0.0011668205261230469
449,"(1, 2)","(2, 2)",24,0.0012066364288330078
449,"(2, 2)","(3, 2)",25,0.0012454986572265625
449,"(3, 2)","(0, 3)",26,0.0012974739074707031
449,"(0, 3)","(0, 3)",27,0.0013470649719238281
449,"(0, 3)","(0, 2)",28,0.001386404037475586
449,"(0, 2)","(1, 2)",29,0.0014243125915527344
449,"(1, 2)","(2, 2)",30,0.0014812946319580078
449,"(2, 2)","(3, 2)",31,0.0015208721160888672
449,"(3, 2)","(4, 2)",32,0.0015587806701660156
449,"(4, 2)","(5, 2)",33,0.0016100406646728516
449,"(5, 2)","(4, 2)",34,0.0016603469848632812
449,"(4, 2)","(5, 2)",35,0.0016999244689941406
449,"(5, 2)","(5, 1)",36,0.001750946044921875
449,"(5, 1)","(6, 1)",37,0.0018036365509033203
449,"(6, 1)","(5, 1)",38,0.0018534660339355469
449,"(5, 1)","(6, 1)",39,0.0019047260284423828
449,"(6, 1)","(5, 1)",40,0.0019600391387939453
449,"(5, 1)","(5, 2)",41,0.0020112991333007812
449,"(5, 2)","(6, 2)",42,0.0020508766174316406
449,"(6, 2)","(7, 2)",43,0.0021021366119384766
449,"(7, 2)","(0, 3)",44,0.002162456512451172
449,"(0, 3)","(0, 2)",45,0.002203702926635742
449,"(0, 2)","(1, 2)",46,0.002254962921142578
449,"(1, 2)","(1, 1)",47,0.0023071765899658203
449,"(1, 1)","(2, 1)",48,0.002357959747314453
449,"(2, 1)","(2, 2)",49,0.002408742904663086
449,"(2, 2)","(3, 2)",50,0.002452850341796875
449,"(3, 2)","(4, 2)",51,0.0024919509887695312
449,"(4, 2)","(5, 2)",52,0.002543926239013672
449,"(5, 2)","(6, 2)",53,0.002583742141723633
449,"(6, 2)","(7, 2)",54,0.002622365951538086
449,"(7, 2)","(6, 2)",55,0.002672433853149414
449,"(6, 2)","(5, 2)",56,0.0027222633361816406
449,"(5, 2)","(0, 3)",57,0.002772808074951172
449,"(0, 3)","(0, 2)",58,0.0028128623962402344
449,"(0, 2)","(0, 2)",59,0.002862691879272461
449,"(0, 2)","(1, 2)",60,0.002902507781982422
449,"(1, 2)","(2, 2)",61,0.0029456615447998047
449,"(2, 2)","(3, 2)",62,0.002997159957885742
449,"(3, 2)","(4, 2)",63,0.0030367374420166016
449,"(4, 2)","(5, 2)",64,0.0030760765075683594
449,"(5, 2)","(6, 2)",65,0.0031147003173828125
449,"(6, 2)","(7, 2)",66,0.003159761428833008
449,"(7, 2)","(8, 2)",67,0.0031986236572265625
449,"(8, 2)","(7, 2)",68,0.0032486915588378906
449,"(7, 2)","(8, 2)",69,0.0032885074615478516
449,"(8, 2)","(0, 3)",70,0.003339052200317383
449,"(0, 3)","(0, 2)",71,0.003390073776245117
449,"(0, 2)","(0, 3)",72,0.0034456253051757812
449,"(0, 3)","(0, 2)",73,0.003486156463623047
449,"(0, 2)","(1, 2)",74,0.0035245418548583984
449,"(1, 2)","(0, 2)",75,0.0035741329193115234
449,"(0, 2)","(1, 2)",76,0.0036187171936035156
449,"(1, 2)","(0, 2)",77,0.0036695003509521484
449,"(0, 2)","(0, 1)",78,0.003721475601196289
449,"(0, 1)","(0, 0)",79,0.0037729740142822266
449,"(0, 0)","(0, 0)",80,0.0038263797760009766
449,"(0, 0)","(0, 1)",81,0.003864765167236328
449,"(0, 1)","(1, 1)",82,0.0039052963256835938
449,"(1, 1)","(2, 1)",83,0.003949403762817383
449,"(2, 1)","(3, 1)",84,0.003987789154052734
449,"(3, 1)","(4, 1)",85,0.0040400028228759766
449,"(4, 1)","(5, 1)",86,0.004080533981323242
449,"(5, 1)","(5, 2)",87,0.004141807556152344
449,"(5, 2)","(6, 2)",88,0.004183530807495117
449,"(6, 2)","(0, 3)",89,0.004235744476318359
449,"(0, 3)","(0, 2)",90,0.0042879581451416016
449,"(0, 2)","(0, 1)",91,0.004339694976806641
449,"(0, 1)","(1, 1)",92,0.0043926239013671875
449,"(1, 1)","(2, 1)",93,0.004439353942871094
449,"(2, 1)","(1, 1)",94,0.0044896602630615234
449,"(1, 1)","(1, 2)",95,0.004540920257568359
449,"(1, 2)","(1, 1)",96,0.0045931339263916016
449,"(1, 1)","(2, 1)",97,0.004633188247680664
449,"(2, 1)","(3, 1)",98,0.004672050476074219
449,"(3, 1)","(4, 1)",99,0.004710674285888672
449,"(4, 1)","(4, 2)",100,0.004761934280395508
449,"(4, 2)","(3, 2)",101,0.004811525344848633
449,"(3, 2)","(4, 2)",102,0.004851818084716797
449,"(4, 2)","(4, 1)",103,0.004909038543701172
449,"(4, 1)","(3, 1)",104,0.004960060119628906
449,"(3, 1)","(4, 1)",105,0.005010843276977539
449,"(4, 1)","(5, 1)",106,0.0050506591796875
449,"(5, 1)","(4, 1)",107,0.0051004886627197266
449,"(4, 1)","(5, 1)",108,0.0051479339599609375
449,"(5, 1)","(6, 1)",109,0.005187511444091797
449,"(6, 1)","(6, 2)",110,0.005239009857177734
449,"(6, 2)","(7, 2)",111,0.005278825759887695
449,"(7, 2)","(7, 1)",112,0.0053310394287109375
449,"(7, 1)","(8, 1)",113,0.005370378494262695
449,"(8, 1)","(9, 1)",114,0.005414247512817383
449,"(9, 1)","(10, 1)",115,0.005465507507324219
449,"(10, 1)","(9, 1)",116,0.005516529083251953
449,"(9, 1)","(10, 1)",117,0.005556344985961914
449,"(10, 1)","(9, 1)",118,0.005605220794677734
449,"(9, 1)","(10, 1)",119,0.00565648078918457
449,"(10, 1)","(11, 1)",120,0.00569605827331543
449,"(11, 1)","(11, 0)",121,0.005747556686401367
449,"(11, 0)","(11, 0)",122,0.0057981014251708984
449,"(11, 0)","(10, 0)",123,0.00584864616394043
449,"(10, 0)","(10, 1)",124,0.005892276763916016
449,"(10, 1)","(9, 1)",125,0.005943775177001953
449,"(9, 1)","(9, 2)",126,0.005982637405395508
449,"(9, 2)","(10, 2)",127,0.006022453308105469
449,"(10, 2)","(11, 2)",128,0.00606083869934082
449,"(11, 2)","(11, 3)",129,0.0060956478118896484
450,"(0, 3)","(0, 2)",0,6.890296936035156e-05
450,"(0, 2)","(0, 2)",1,0.00016355514526367188
450,"(0, 2)","(1, 2)",2,0.00019049644470214844
450,"(1, 2)","(2, 2)",3,0.00021767616271972656
450,"(2, 2)","(1, 2)",4,0.000244140625
450,"(1, 2)","(2, 2)",5,0.00026726722717285156
450,"(2, 2)","(1, 2)",6,0.0002906322479248047
450,"(1, 2)","(2, 2)",7,0.0003139972686767578
450,"(2, 2)","(3, 2)",8,0.0003323554992675781
450,"(3, 2)","(0, 3)",9,0.0003559589385986328
450,"(0, 3)","(0, 3)",10,0.0003790855407714844
450,"(0, 3)","(0, 2)",11,0.0003960132598876953
450,"(0, 2)","(1, 2)",12,0.0004112720489501953
450,"(1, 2)","(1, 1)",13,0.00043272972106933594
450,"(1, 1)","(1, 0)",14,0.0004558563232421875
450,"(1, 0)","(0, 0)",15,0.0004775524139404297
450,"(0, 0)","(0, 1)",16,0.0005004405975341797
450,"(0, 1)","(0, 1)",17,0.0005178451538085938
450,"(0, 1)","(1, 1)",18,0.0005331039428710938
450,"(1, 1)","(2, 1)",19,0.0005481243133544922
450,"(2, 1)","(3, 1)",20,0.0005633831024169922
450,"(3, 1)","(4, 1)",21,0.0005779266357421875
450,"(4, 1)","(4, 2)",22,0.0005993843078613281
450,"(4, 2)","(5, 2)",23,0.0006158351898193359
450,"(5, 2)","(6, 2)",24,0.0006392002105712891
450,"(6, 2)","(7, 2)",25,0.0006556510925292969
450,"(7, 2)","(7, 1)",26,0.0006775856018066406
450,"(7, 1)","(7, 2)",27,0.0006945133209228516
450,"(7, 2)","(6, 2)",28,0.0007159709930419922
450,"(6, 2)","(7, 2)",29,0.0007328987121582031
450,"(7, 2)","(8, 2)",30,0.0007479190826416016
450,"(8, 2)","(9, 2)",31,0.0007627010345458984
450,"(9, 2)","(10, 2)",32,0.0007905960083007812
450,"(10, 2)","(9, 2)",33,0.0008146762847900391
450,"(9, 2)","(10, 2)",34,0.0008318424224853516
450,"(10, 2)","(0, 3)",35,0.0008540153503417969
450,"(0, 3)","(0, 2)",36,0.0008707046508789062
450,"(0, 2)","(0, 3)",37,0.00089263916015625
450,"(0, 3)","(0, 3)",38,0.0009751319885253906
450,"(0, 3)","(0, 2)",39,0.001012563705444336
450,"(0, 2)","(1, 2)",40,0.001035451889038086
450,"(1, 2)","(2, 2)",41,0.0010981559753417969
450,"(2, 2)","(1, 2)",42,0.0011260509490966797
450,"(1, 2)","(1, 1)",43,0.0011515617370605469
450,"(1, 1)","(1, 2)",44,0.0011749267578125
450,"(1, 2)","(2, 2)",45,0.0011932849884033203
450,"(2, 2)","(0, 3)",46,0.0012166500091552734
450,"(0, 3)","(0, 3)",47,0.0012407302856445312
450,"(0, 3)","(0, 3)",48,0.0012640953063964844
450,"(0, 3)","(0, 2)",49,0.00128173828125
450,"(0, 2)","(0, 2)",50,0.0013031959533691406
450,"(0, 2)","(0, 2)",51,0.001325368881225586
450,"(0, 2)","(1, 2)",52,0.0013434886932373047
450,"(1, 2)","(2, 2)",53,0.0013663768768310547
450,"(2, 2)","(3, 2)",54,0.0013835430145263672
450,"(3, 2)","(0, 3)",55,0.001405477523803711
450,"(0, 3)","(0, 3)",56,0.0014281272888183594
450,"(0, 3)","(0, 2)",57,0.0014448165893554688
450,"(0, 2)","(1, 2)",58,0.0014600753784179688
450,"(1, 2)","(2, 2)",59,0.0014748573303222656
450,"(2, 2)","(3, 2)",60,0.001489877700805664
450,"(3, 2)","(4, 2)",61,0.0015106201171875
450,"(4, 2)","(3, 2)",62,0.0015325546264648438
450,"(3, 2)","(4, 2)",63,0.0015492439270019531
450,"(4, 2)","(5, 2)",64,0.0015647411346435547
450,"(5, 2)","(6, 2)",65,0.0015909671783447266
450,"(6, 2)","(7, 2)",66,0.0016078948974609375
450,"(7, 2)","(8, 2)",67,0.0016226768493652344
450,"(8, 2)","(9, 2)",68,0.0016369819641113281
450,"(9, 2)","(10, 2)",69,0.001651763916015625
450,"(10, 2)","(9, 2)",70,0.0016727447509765625
450,"(9, 2)","(10, 2)",71,0.0016891956329345703
450,"(10, 2)","(11, 2)",72,0.001703500747680664
450,"(11, 2)","(11, 3)",73,0.00171661376953125
451,"(0, 3)","(0, 2)",0,3.0994415283203125e-05
451,"(0, 2)","(1, 2)",1,7.081031799316406e-05
451,"(1, 2)","(2, 2)",2,9.202957153320312e-05
451,"(2, 2)","(3, 2)",3,0.00010991096496582031
451,"(3, 2)","(4, 2)",4,0.0001533031463623047
451,"(4, 2)","(0, 3)",5,0.0001811981201171875
451,"(0, 3)","(0, 2)",6,0.0002002716064453125
451,"(0, 2)","(0, 1)",7,0.00022363662719726562
451,"(0, 1)","(1, 1)",8,0.00024819374084472656
451,"(1, 1)","(2, 1)",9,0.0002663135528564453
451,"(2, 1)","(3, 1)",10,0.00028252601623535156
451,"(3, 1)","(4, 1)",11,0.00029754638671875
451,"(4, 1)","(5, 1)",12,0.0003123283386230469
451,"(5, 1)","(5, 0)",13,0.00033545494079589844
451,"(5, 0)","(5, 1)",14,0.0003674030303955078
451,"(5, 1)","(6, 1)",15,0.0003859996795654297
451,"(6, 1)","(7, 1)",16,0.0004024505615234375
451,"(7, 1)","(8, 1)",17,0.0004191398620605469
451,"(8, 1)","(9, 1)",18,0.00044035911560058594
451,"(9, 1)","(10, 1)",19,0.0004563331604003906
451,"(10, 1)","(11, 1)",20,0.00047135353088378906
451,"(11, 1)","(11, 2)",21,0.00048613548278808594
451,"(11, 2)","(11, 3)",22,0.0004992485046386719
452,"(0, 3)","(0, 2)",0,8.511543273925781e-05
452,"(0, 2)","(0, 2)",1,0.0002377033233642578
452,"(0, 2)","(0, 1)",2,0.0002899169921875
452,"(0, 1)","(0, 0)",3,0.0003142356872558594
452,"(0, 0)","(1, 0)",4,0.0003380775451660156
452,"(1, 0)","(1, 1)",5,0.0003666877746582031
452,"(1, 1)","(2, 1)",6,0.0004131793975830078
452,"(2, 1)","(3, 1)",7,0.0004398822784423828
452,"(3, 1)","(4, 1)",8,0.0004944801330566406
452,"(4, 1)","(5, 1)",9,0.0005559921264648438
452,"(5, 1)","(6, 1)",10,0.0006008148193359375
452,"(6, 1)","(7, 1)",11,0.0006422996520996094
452,"(7, 1)","(8, 1)",12,0.0006916522979736328
452,"(8, 1)","(9, 1)",13,0.0007398128509521484
452,"(9, 1)","(8, 1)",14,0.0007991790771484375
452,"(8, 1)","(7, 1)",15,0.0008513927459716797
452,"(7, 1)","(7, 2)",16,0.0008900165557861328
452,"(7, 2)","(8, 2)",17,0.000911712646484375
452,"(8, 2)","(9, 2)",18,0.0009403228759765625
452,"(9, 2)","(10, 2)",19,0.0009660720825195312
452,"(10, 2)","(11, 2)",20,0.0009849071502685547
452,"(11, 2)","(11, 1)",21,0.0010097026824951172
452,"(11, 1)","(11, 0)",22,0.0010340213775634766
452,"(11, 0)","(11, 0)",23,0.0010578632354736328
452,"(11, 0)","(10, 0)",24,0.0010814666748046875
452,"(10, 0)","(9, 0)",25,0.0011172294616699219
452,"(9, 0)","(9, 1)",26,0.0011377334594726562
452,"(9, 1)","(9, 0)",27,0.0011622905731201172
452,"(9, 0)","(10, 0)",28,0.0011806488037109375
452,"(10, 0)","(10, 1)",29,0.001203298568725586
452,"(10, 1)","(11, 1)",30,0.0012209415435791016
452,"(11, 1)","(10, 1)",31,0.001249074935913086
452,"(10, 1)","(10, 2)",32,0.0012731552124023438
452,"(10, 2)","(11, 2)",33,0.0013477802276611328
452,"(11, 2)","(11, 3)",34,0.0013642311096191406
453,"(0, 3)","(0, 3)",0,5.412101745605469e-05
453,"(0, 3)","(0, 2)",1,9.72747802734375e-05
453,"(0, 2)","(1, 2)",2,0.00013685226440429688
453,"(1, 2)","(2, 2)",3,0.00015783309936523438
453,"(2, 2)","(0, 3)",4,0.00018310546875
453,"(0, 3)","(0, 3)",5,0.0002079010009765625
453,"(0, 3)","(0, 2)",6,0.0002384185791015625
453,"(0, 2)","(0, 3)",7,0.00026226043701171875
453,"(0, 3)","(0, 2)",8,0.00028014183044433594
453,"(0, 2)","(0, 2)",9,0.0003020763397216797
453,"(0, 2)","(1, 2)",10,0.00032019615173339844
453,"(1, 2)","(0, 2)",11,0.0003421306610107422
453,"(0, 2)","(1, 2)",12,0.0003647804260253906
453,"(1, 2)","(2, 2)",13,0.0003819465637207031
453,"(2, 2)","(0, 3)",14,0.00040340423583984375
453,"(0, 3)","(0, 3)",15,0.00042557716369628906
453,"(0, 3)","(0, 3)",16,0.0004477500915527344
